code_module,code_presentation,id_student,assessments_submitted_cutoff,avg_assessment_score_cutoff,sum_weighted_score_cutoff,latest_submit_day_cutoff
FFF,2013B,2599162,2,81.0,20.25,46
FFF,2013B,2600887,2,79.0,19.75,47
FFF,2013B,2604212,3,82.33333333333333,39.75,89
FFF,2013B,2613930,3,84.33333333333333,42.5,89
FFF,2013B,2617541,3,88.33333333333333,44.25,88
FFF,2013B,2623196,3,83.0,42.25,89
FFF,2013B,2623427,3,83.66666666666667,42.25,87
FFF,2013B,2639410,3,70.66666666666667,35.0,89
FFF,2013B,2642994,1,90.0,11.25,25
FFF,2013B,2643574,3,68.0,36.0,93
FFF,2013B,2646317,3,65.0,30.5,144
FFF,2013B,2647043,3,72.33333333333333,35.25,89
FFF,2013B,2654409,3,63.0,32.25,88
FFF,2013B,2657781,3,85.33333333333333,42.75,96
FFF,2013B,2658271,2,57.0,14.25,50
FFF,2013B,2672734,1,30.0,3.75,25
FFF,2013B,2676920,3,68.66666666666667,32.5,103
FFF,2013B,2678429,3,76.0,37.0,102
FFF,2013B,2684993,3,72.66666666666667,36.75,96
FFF,2013B,2686074,3,75.0,37.75,89
FFF,2013B,2686866,2,64.0,16.0,47
FFF,2013B,2686875,3,89.0,45.0,88
FFF,2013B,2687045,2,54.0,13.5,46
FFF,2013B,2691740,3,69.66666666666667,31.75,88
FFF,2013J,26247,1,88.0,11.0,18
FFF,2013J,29335,3,93.33333333333333,46.75,92
FFF,2013J,29769,3,71.66666666666667,34.75,103
FFF,2013J,32221,3,90.66666666666667,45.0,94
FFF,2013J,33600,1,84.0,10.5,17
FFF,2013J,34731,2,74.0,18.5,47
FFF,2013J,42616,3,73.66666666666667,36.5,95
FFF,2013J,43958,2,92.0,23.0,39
FFF,2013J,47924,2,41.0,10.25,47
FFF,2013J,50487,3,80.66666666666667,40.75,88
FFF,2013J,51485,3,90.66666666666667,45.0,96
FFF,2013J,51576,3,76.33333333333333,37.75,111
FFF,2013J,53166,3,74.0,36.75,95
FFF,2013J,54882,3,65.0,30.75,96
FFF,2013J,55013,3,58.333333333333336,27.75,101
FFF,2013J,55419,1,70.0,8.75,17
FFF,2013J,57844,3,72.0,37.5,102
FFF,2013J,58640,3,61.0,28.25,96
FFF,2013J,63295,3,72.66666666666667,34.0,99
FFF,2013J,64388,3,69.33333333333333,33.25,102
FFF,2013J,66451,3,72.0,35.0,95
FFF,2013J,68107,3,86.66666666666667,43.75,96
FFF,2013J,69346,1,76.0,9.5,18
FFF,2013J,70495,3,82.66666666666667,41.75,92
FFF,2013J,71252,3,79.33333333333333,38.5,96
FFF,2013J,72864,3,77.0,36.25,95
FFF,2013J,77744,3,81.66666666666667,41.25,92
FFF,2013J,77746,1,74.0,9.25,47
FFF,2013J,79261,3,80.33333333333333,40.5,96
FFF,2013J,81536,2,68.0,17.0,43
FFF,2013J,86669,3,91.0,45.0,97
FFF,2013J,88781,3,59.666666666666664,27.5,96
FFF,2013J,90901,3,82.0,40.5,85
FFF,2013J,91629,2,69.0,17.25,50
FFF,2013J,95746,3,77.66666666666667,38.5,96
FFF,2013J,100064,3,92.66666666666667,46.5,109
FFF,2013J,100788,3,90.33333333333333,45.0,96
FFF,2013J,101217,1,14.0,1.75,17
FFF,2013J,101420,3,93.0,47.0,95
FFF,2013J,102028,3,85.33333333333333,43.25,98
FFF,2013J,102343,3,67.66666666666667,35.0,93
FFF,2013J,104213,3,92.33333333333333,45.5,92
FFF,2013J,105629,3,84.66666666666667,42.75,103
FFF,2013J,107028,3,55.333333333333336,26.0,96
FFF,2013J,107084,2,67.0,16.75,51
FFF,2013J,110881,3,77.0,36.75,95
FFF,2013J,113565,3,90.33333333333333,45.25,110
FFF,2013J,114500,3,41.666666666666664,17.5,117
FFF,2013J,116290,1,84.0,10.5,18
FFF,2013J,116529,3,84.66666666666667,42.5,104
FFF,2013J,116631,1,68.0,8.5,18
FFF,2013J,116808,3,90.33333333333333,45.5,95
FFF,2013J,117232,3,77.33333333333333,38.25,95
FFF,2013J,118050,3,64.0,32.5,103
FFF,2013J,126074,1,,0.0,20
FFF,2013J,127642,3,84.33333333333333,42.5,102
FFF,2013J,130658,3,72.33333333333333,34.75,94
FFF,2013J,132453,3,50.666666666666664,26.5,95
FFF,2013J,133019,3,72.33333333333333,36.5,97
FFF,2013J,133185,3,84.33333333333333,41.75,96
FFF,2013J,133718,2,69.0,17.25,46
FFF,2013J,134847,1,62.0,7.75,19
FFF,2013J,136894,3,73.66666666666667,36.25,95
FFF,2013J,137903,3,59.333333333333336,28.25,99
FFF,2013J,139190,3,88.66666666666667,44.5,95
FFF,2013J,139278,3,88.33333333333333,43.75,95
FFF,2013J,139701,1,86.0,10.75,13
FFF,2013J,141648,3,85.66666666666667,41.5,102
FFF,2013J,144562,3,75.66666666666667,37.5,105
FFF,2013J,144959,1,88.0,11.0,19
FFF,2013J,146738,3,83.0,42.0,96
FFF,2013J,148328,2,84.0,21.0,46
FFF,2013J,152587,3,84.33333333333333,43.25,99
FFF,2013J,152887,2,76.0,19.0,54
FFF,2013J,154057,2,73.0,18.25,54
FFF,2013J,154059,3,50.0,25.0,102
FFF,2013J,154191,3,84.66666666666667,42.75,94
FFF,2013J,155298,3,74.66666666666667,37.75,92
FFF,2013J,156171,3,73.66666666666667,36.25,94
FFF,2013J,160310,3,39.333333333333336,19.75,110
FFF,2013J,160934,2,66.0,16.5,46
FFF,2013J,160946,3,81.33333333333333,41.5,95
FFF,2013J,162809,3,78.33333333333333,39.75,95
FFF,2013J,163120,3,79.66666666666667,38.25,92
FFF,2013J,168229,3,93.33333333333333,47.25,96
FFF,2013J,169908,2,73.0,18.25,46
FFF,2013J,170030,3,91.33333333333333,46.0,96
FFF,2013J,170943,3,76.33333333333333,38.5,87
FFF,2013J,171304,3,54.333333333333336,26.5,116
FFF,2013J,171549,3,76.66666666666667,38.75,91
FFF,2013J,171692,3,55.666666666666664,24.75,96
FFF,2013J,173412,3,85.66666666666667,43.25,110
FFF,2013J,175453,3,69.0,35.25,95
FFF,2013J,177568,3,79.0,39.0,96
FFF,2013J,178118,3,62.666666666666664,30.75,83
FFF,2013J,180974,3,75.0,37.5,-1
FFF,2013J,184473,3,39.666666666666664,21.25,96
FFF,2013J,184720,1,46.0,5.75,19
FFF,2013J,187199,3,74.33333333333333,37.5,95
FFF,2013J,188524,3,41.0,17.0,101
FFF,2013J,190910,2,73.0,18.25,47
FFF,2013J,192680,3,86.66666666666667,43.5,95
FFF,2013J,198691,1,14.0,1.75,21
FFF,2013J,199361,3,85.66666666666667,42.75,96
FFF,2013J,200278,1,40.0,5.0,18
FFF,2013J,206342,2,59.0,14.75,46
FFF,2013J,206599,3,83.66666666666667,40.0,95
FFF,2013J,228695,3,70.66666666666667,36.25,98
FFF,2013J,229417,2,58.0,14.5,46
FFF,2013J,231024,3,52.0,22.25,126
FFF,2013J,231320,1,94.0,11.75,18
FFF,2013J,231606,3,60.0,28.75,99
FFF,2013J,232347,3,79.0,39.0,95
FFF,2013J,232660,3,95.66666666666667,47.5,96
FFF,2013J,232764,3,75.66666666666667,37.25,103
FFF,2013J,232856,3,82.0,41.75,95
FFF,2013J,233087,3,95.66666666666667,47.5,78
FFF,2013J,234068,1,70.0,8.75,19
FFF,2013J,235131,3,81.0,38.25,-1
FFF,2013J,235670,3,77.66666666666667,39.0,92
FFF,2013J,235706,2,91.0,22.75,52
FFF,2013J,235978,3,81.66666666666667,40.5,90
FFF,2013J,237387,3,82.33333333333333,41.5,95
FFF,2013J,238150,3,90.66666666666667,45.0,95
FFF,2013J,241039,3,73.33333333333333,35.25,96
FFF,2013J,242491,3,89.0,44.0,93
FFF,2013J,243396,2,54.0,13.5,46
FFF,2013J,244205,3,80.33333333333333,41.0,96
FFF,2013J,245283,3,75.66666666666667,37.5,90
FFF,2013J,248882,3,83.0,41.25,94
FFF,2013J,249750,3,71.66666666666667,35.25,101
FFF,2013J,251405,3,85.33333333333333,42.0,95
FFF,2013J,251965,2,71.0,17.75,47
FFF,2013J,253767,3,62.666666666666664,30.25,102
FFF,2013J,254446,3,86.66666666666667,42.5,92
FFF,2013J,255310,3,78.66666666666667,40.0,95
FFF,2013J,256905,3,44.0,22.0,103
FFF,2013J,257887,3,71.33333333333333,35.75,102
FFF,2013J,261205,1,34.0,4.25,28
FFF,2013J,261525,2,77.0,19.25,47
FFF,2013J,262403,3,72.66666666666667,36.0,95
FFF,2013J,264164,3,86.66666666666667,43.0,96
FFF,2013J,265268,3,80.0,40.0,91
FFF,2013J,265978,3,71.66666666666667,35.75,95
FFF,2013J,268153,3,72.33333333333333,37.25,95
FFF,2013J,269245,2,69.0,17.25,46
FFF,2013J,269508,3,96.0,48.0,94
FFF,2013J,271274,2,48.0,12.0,-1
FFF,2013J,272623,3,72.0,35.5,94
FFF,2013J,273442,3,78.33333333333333,39.75,95
FFF,2013J,273782,3,86.33333333333333,43.0,95
FFF,2013J,274443,3,85.66666666666667,42.25,101
FFF,2013J,276388,3,69.66666666666667,36.0,95
FFF,2013J,276808,3,85.0,43.0,96
FFF,2013J,278955,3,84.66666666666667,42.75,96
FFF,2013J,279085,3,77.0,39.0,95
FFF,2013J,279750,3,85.33333333333333,42.0,96
FFF,2013J,281638,3,82.33333333333333,40.5,96
FFF,2013J,282975,3,70.66666666666667,35.75,110
FFF,2013J,283953,3,87.66666666666667,43.5,91
FFF,2013J,284036,2,87.0,21.75,46
FFF,2013J,284395,3,63.0,33.25,95
FFF,2013J,287079,2,72.0,18.0,-1
FFF,2013J,289221,3,53.333333333333336,23.5,110
FFF,2013J,289304,3,65.0,29.5,96
FFF,2013J,290521,3,54.666666666666664,27.5,96
FFF,2013J,291237,3,85.66666666666667,42.75,95
FFF,2013J,291516,2,79.0,28.0,96
FFF,2013J,291745,3,89.66666666666667,44.0,96
FFF,2013J,293317,3,69.0,30.5,99
FFF,2013J,295255,3,63.0,29.0,100
FFF,2013J,299281,3,76.0,38.0,95
FFF,2013J,299886,3,79.33333333333333,39.75,90
FFF,2013J,302566,3,52.0,23.25,102
FFF,2013J,304240,3,81.0,39.0,96
FFF,2013J,304589,3,95.0,47.0,95
FFF,2013J,305858,3,71.0,37.25,96
FFF,2013J,307245,3,70.0,35.0,96
FFF,2013J,307676,1,74.0,9.25,19
FFF,2013J,309150,1,42.0,5.25,17
FFF,2013J,309893,3,73.33333333333333,35.5,95
FFF,2013J,310646,3,82.33333333333333,41.5,117
FFF,2013J,311151,1,38.0,4.75,23
FFF,2013J,312760,2,75.5,27.25,96
FFF,2013J,313206,2,55.0,19.0,106
FFF,2013J,313700,3,88.0,43.75,95
FFF,2013J,314776,3,92.33333333333333,46.25,95
FFF,2013J,315808,3,89.0,44.0,94
FFF,2013J,316061,1,76.0,9.5,19
FFF,2013J,316098,3,84.0,41.25,95
FFF,2013J,316541,3,82.66666666666667,41.5,99
FFF,2013J,318627,3,85.0,42.5,97
FFF,2013J,319578,3,80.0,39.25,92
FFF,2013J,320437,3,65.66666666666667,32.5,95
FFF,2013J,321486,1,96.0,12.0,18
FFF,2013J,321969,2,68.0,17.0,54
FFF,2013J,323480,3,73.0,35.75,95
FFF,2013J,323984,3,61.333333333333336,29.25,103
FFF,2013J,324331,3,43.333333333333336,22.5,96
FFF,2013J,324672,3,76.0,36.5,96
FFF,2013J,325368,1,94.0,11.75,19
FFF,2013J,325750,3,57.666666666666664,31.75,106
FFF,2013J,329655,3,72.0,32.75,-1
FFF,2013J,330192,3,72.33333333333333,34.5,107
FFF,2013J,330347,3,39.0,18.25,116
FFF,2013J,330723,3,34.0,15.5,99
FFF,2013J,331039,3,60.333333333333336,30.0,96
FFF,2013J,331417,3,64.33333333333333,33.0,95
FFF,2013J,333710,2,72.5,24.75,110
FFF,2013J,334476,3,65.33333333333333,33.25,95
FFF,2013J,334669,2,69.0,17.25,45
FFF,2013J,335476,3,87.33333333333333,43.5,100
FFF,2013J,335562,3,96.0,48.25,64
FFF,2013J,335582,3,93.33333333333333,46.25,101
FFF,2013J,335644,3,90.66666666666667,44.25,96
FFF,2013J,335726,2,96.0,24.0,-1
FFF,2013J,338536,3,91.0,45.25,103
FFF,2013J,338806,3,45.666666666666664,21.5,100
FFF,2013J,338975,3,79.0,40.25,77
FFF,2013J,340647,3,68.0,34.5,99
FFF,2013J,340751,1,92.0,11.5,18
FFF,2013J,341096,3,59.333333333333336,28.0,103
FFF,2013J,341361,3,65.0,30.75,96
FFF,2013J,341470,3,72.33333333333333,37.0,95
FFF,2013J,341839,2,65.0,16.25,46
FFF,2013J,342155,3,68.0,33.5,99
FFF,2013J,342953,3,82.33333333333333,40.25,95
FFF,2013J,343419,2,89.0,22.25,54
FFF,2013J,343658,1,68.0,8.5,19
FFF,2013J,343828,3,55.666666666666664,26.5,110
FFF,2013J,344787,2,62.0,15.5,47
FFF,2013J,347484,3,69.33333333333333,35.0,96
FFF,2013J,347809,3,82.0,42.25,96
FFF,2013J,348717,3,73.0,35.0,99
FFF,2013J,348783,3,86.0,43.0,96
FFF,2013J,349219,1,78.0,9.75,18
FFF,2013J,349247,1,52.0,6.5,18
FFF,2013J,349676,3,74.0,35.5,94
FFF,2013J,351170,3,57.333333333333336,27.25,96
FFF,2013J,351505,3,84.0,40.75,100
FFF,2013J,353790,3,57.333333333333336,26.5,114
FFF,2013J,354550,2,46.0,17.0,96
FFF,2013J,355293,3,64.66666666666667,29.0,99
FFF,2013J,355335,3,71.0,34.5,94
FFF,2013J,357851,3,85.66666666666667,43.25,94
FFF,2013J,359149,2,87.0,21.75,47
FFF,2013J,360747,3,79.66666666666667,39.5,95
FFF,2013J,360986,3,59.333333333333336,27.0,104
FFF,2013J,361837,2,90.0,22.5,-1
FFF,2013J,363738,2,69.0,17.25,46
FFF,2013J,364790,3,90.66666666666667,46.0,94
FFF,2013J,364974,3,61.666666666666664,29.75,102
FFF,2013J,367510,2,66.0,16.5,47
FFF,2013J,367605,3,65.0,31.0,95
FFF,2013J,368315,3,81.33333333333333,40.75,95
FFF,2013J,368935,3,50.333333333333336,22.25,95
FFF,2013J,369208,3,67.33333333333333,30.75,96
FFF,2013J,371133,2,59.0,14.75,46
FFF,2013J,371247,3,76.66666666666667,37.75,96
FFF,2013J,371869,3,84.0,40.75,90
FFF,2013J,372262,3,93.33333333333333,45.75,95
FFF,2013J,377705,3,90.66666666666667,44.75,96
FFF,2013J,379070,3,80.66666666666667,40.75,95
FFF,2013J,379843,3,84.0,42.5,93
FFF,2013J,380435,3,90.66666666666667,45.25,93
FFF,2013J,380710,1,32.0,4.0,18
FFF,2013J,381058,2,55.0,13.75,46
FFF,2013J,381414,1,72.0,9.0,19
FFF,2013J,381959,3,67.33333333333333,35.25,96
FFF,2013J,382156,2,71.0,17.75,49
FFF,2013J,382738,3,64.0,30.75,95
FFF,2013J,383517,3,73.66666666666667,36.5,96
FFF,2013J,384227,3,65.33333333333333,35.25,96
FFF,2013J,385033,3,92.33333333333333,45.75,96
FFF,2013J,385195,3,84.0,42.25,95
FFF,2013J,385209,3,52.0,22.25,95
FFF,2013J,385547,3,69.33333333333333,34.25,95
FFF,2013J,387507,3,86.0,42.75,95
FFF,2013J,388754,3,86.66666666666667,43.5,96
FFF,2013J,389208,3,71.0,35.0,96
FFF,2013J,391187,3,74.66666666666667,34.5,96
FFF,2013J,392210,1,84.0,10.5,18
FFF,2013J,392427,3,45.0,20.75,105
FFF,2013J,392692,1,62.0,7.75,17
FFF,2013J,393526,3,89.33333333333333,43.75,96
FFF,2013J,393827,3,65.0,30.0,96
FFF,2013J,394218,3,50.666666666666664,22.0,102
FFF,2013J,394239,3,69.0,33.75,103
FFF,2013J,395107,2,81.0,20.25,54
FFF,2013J,395373,2,65.5,25.75,94
FFF,2013J,395696,3,52.666666666666664,26.75,96
FFF,2013J,395814,1,76.0,9.5,19
FFF,2013J,396502,3,52.333333333333336,25.25,96
FFF,2013J,397292,1,50.0,6.25,44
FFF,2013J,397470,3,77.0,38.5,94
FFF,2013J,397506,3,79.33333333333333,41.25,94
FFF,2013J,400145,2,96.0,24.0,47
FFF,2013J,400266,3,61.666666666666664,31.5,97
FFF,2013J,401824,2,61.0,15.25,67
FFF,2013J,401866,3,44.666666666666664,19.0,103
FFF,2013J,402458,3,66.0,32.0,99
FFF,2013J,402662,3,73.66666666666667,37.25,95
FFF,2013J,404536,3,71.33333333333333,35.75,95
FFF,2013J,404631,3,89.0,44.5,93
FFF,2013J,405314,3,80.0,41.25,-1
FFF,2013J,406254,3,60.333333333333336,32.25,95
FFF,2013J,409040,3,50.666666666666664,26.0,96
FFF,2013J,410838,3,67.33333333333333,33.75,94
FFF,2013J,412697,3,69.33333333333333,32.5,112
FFF,2013J,413137,1,90.0,11.25,17
FFF,2013J,413747,1,54.0,6.75,18
FFF,2013J,415724,1,72.0,9.0,18
FFF,2013J,416304,3,76.66666666666667,38.25,95
FFF,2013J,416696,3,80.0,39.75,-1
FFF,2013J,417135,2,95.0,23.75,-1
FFF,2013J,417414,3,50.0,26.0,96
FFF,2013J,417663,3,96.0,47.75,109
FFF,2013J,418007,3,93.0,46.75,95
FFF,2013J,418340,1,66.0,8.25,3
FFF,2013J,419024,3,75.0,37.5,95
FFF,2013J,419565,3,45.0,22.0,-1
FFF,2013J,419990,3,76.66666666666667,38.75,96
FFF,2013J,420867,3,80.66666666666667,40.75,93
FFF,2013J,421070,2,94.0,23.5,47
FFF,2013J,422006,3,80.66666666666667,39.75,109
FFF,2013J,424171,3,60.666666666666664,27.75,102
FFF,2013J,424437,3,82.33333333333333,41.0,95
FFF,2013J,425218,3,69.0,32.25,95
FFF,2013J,426137,2,50.0,12.5,55
FFF,2013J,426768,2,71.0,17.75,46
FFF,2013J,427802,3,59.666666666666664,28.5,94
FFF,2013J,428195,1,46.0,5.75,19
FFF,2013J,429832,3,67.0,35.75,106
FFF,2013J,432336,3,58.666666666666664,28.25,95
FFF,2013J,432592,3,90.66666666666667,45.25,89
FFF,2013J,432703,3,58.333333333333336,28.25,96
FFF,2013J,434617,3,62.333333333333336,25.75,96
FFF,2013J,436044,2,69.0,17.25,50
FFF,2013J,438063,2,64.0,16.0,47
FFF,2013J,438313,3,54.666666666666664,22.75,100
FFF,2013J,438644,2,64.0,16.0,63
FFF,2013J,439203,1,86.0,10.75,19
FFF,2013J,440851,2,67.0,16.75,-1
FFF,2013J,441606,3,63.333333333333336,28.75,96
FFF,2013J,442670,3,59.333333333333336,27.25,-1
FFF,2013J,443753,1,10.0,1.25,43
FFF,2013J,443954,1,86.0,10.75,18
FFF,2013J,444266,3,66.66666666666667,33.75,93
FFF,2013J,444619,1,88.0,11.0,19
FFF,2013J,444697,3,76.66666666666667,37.75,106
FFF,2013J,444856,3,52.666666666666664,26.0,100
FFF,2013J,445410,3,62.0,30.5,96
FFF,2013J,445776,3,77.33333333333333,39.5,90
FFF,2013J,446628,3,87.33333333333333,43.5,100
FFF,2013J,447459,2,69.0,17.25,46
FFF,2013J,464616,3,51.333333333333336,24.25,104
FFF,2013J,464981,3,94.66666666666667,47.5,93
FFF,2013J,465009,1,84.0,10.5,23
FFF,2013J,465893,3,93.0,46.5,91
FFF,2013J,465900,3,81.0,40.0,93
FFF,2013J,466425,3,69.33333333333333,34.25,95
FFF,2013J,466807,2,72.0,18.0,46
FFF,2013J,467243,2,76.5,29.5,102
FFF,2013J,467504,3,77.33333333333333,36.75,95
FFF,2013J,467524,3,82.33333333333333,42.5,92
FFF,2013J,467901,2,72.0,18.0,46
FFF,2013J,468947,2,76.0,19.0,47
FFF,2013J,470001,3,87.66666666666667,44.25,94
FFF,2013J,470037,1,72.0,9.0,26
FFF,2013J,470461,3,59.666666666666664,28.75,95
FFF,2013J,470870,3,68.0,34.0,95
FFF,2013J,471973,3,86.0,42.5,95
FFF,2013J,473081,2,79.0,19.75,54
FFF,2013J,473491,3,93.0,45.75,103
FFF,2013J,473896,2,53.0,13.25,-1
FFF,2013J,474126,3,90.0,44.75,95
FFF,2013J,474949,3,70.33333333333333,34.0,96
FFF,2013J,475253,3,82.33333333333333,41.5,95
FFF,2013J,476520,3,75.0,38.0,95
FFF,2013J,478332,3,78.66666666666667,41.25,110
FFF,2013J,478583,2,59.0,14.75,46
FFF,2013J,479828,3,56.666666666666664,25.75,95
FFF,2013J,479845,3,82.33333333333333,39.75,117
FFF,2013J,480025,3,58.0,29.25,96
FFF,2013J,481314,3,71.66666666666667,35.5,94
FFF,2013J,483626,3,82.0,39.5,-1
FFF,2013J,483724,2,59.0,14.75,47
FFF,2013J,484125,2,58.0,14.5,38
FFF,2013J,484242,3,61.666666666666664,26.0,103
FFF,2013J,484312,2,56.0,14.0,50
FFF,2013J,484475,2,79.0,19.75,40
FFF,2013J,484574,3,59.333333333333336,29.0,95
FFF,2013J,485671,3,59.333333333333336,28.75,103
FFF,2013J,485885,3,84.33333333333333,42.25,95
FFF,2013J,486511,3,54.666666666666664,26.5,97
FFF,2013J,486551,3,52.333333333333336,25.0,98
FFF,2013J,486948,3,64.0,31.25,-1
FFF,2013J,488136,2,77.0,19.25,52
FFF,2013J,488324,1,52.0,6.5,19
FFF,2013J,488394,3,78.66666666666667,37.75,96
FFF,2013J,489087,3,84.33333333333333,42.75,92
FFF,2013J,489146,2,75.0,18.75,47
FFF,2013J,489560,3,77.0,39.0,96
FFF,2013J,490449,3,81.66666666666667,39.5,105
FFF,2013J,490505,3,86.66666666666667,42.75,95
FFF,2013J,491606,3,75.0,38.75,96
FFF,2013J,492557,3,79.66666666666667,38.5,96
FFF,2013J,492851,3,73.66666666666667,37.0,99
FFF,2013J,493539,3,87.0,43.0,95
FFF,2013J,494046,2,72.0,18.0,47
FFF,2013J,494143,1,72.0,9.0,22
FFF,2013J,494495,3,72.33333333333333,36.0,95
FFF,2013J,494975,2,69.0,17.25,51
FFF,2013J,495948,3,66.66666666666667,34.0,95
FFF,2013J,496801,3,45.666666666666664,20.75,96
FFF,2013J,497349,2,89.0,22.25,-1
FFF,2013J,498031,3,90.66666666666667,45.5,93
FFF,2013J,498898,3,59.0,25.75,110
FFF,2013J,498972,2,67.0,16.75,47
FFF,2013J,499386,3,52.666666666666664,25.25,100
FFF,2013J,499564,3,74.66666666666667,36.5,92
FFF,2013J,500067,2,92.0,23.0,-1
FFF,2013J,500099,2,66.0,16.5,47
FFF,2013J,500137,1,90.0,11.25,18
FFF,2013J,500772,3,50.0,24.75,106
FFF,2013J,501336,3,75.66666666666667,38.25,96
FFF,2013J,501425,3,74.33333333333333,38.75,92
FFF,2013J,501871,3,69.33333333333333,34.75,102
FFF,2013J,502249,3,75.33333333333333,38.25,95
FFF,2013J,502361,3,74.66666666666667,36.5,102
FFF,2013J,502517,3,72.0,36.5,115
FFF,2013J,502531,1,88.0,11.0,18
FFF,2013J,502696,3,74.66666666666667,37.75,-1
FFF,2013J,502779,1,78.0,9.75,15
FFF,2013J,503352,3,80.0,40.25,95
FFF,2013J,503477,3,94.0,47.0,96
FFF,2013J,503684,1,76.0,9.5,19
FFF,2013J,503764,3,88.66666666666667,44.0,95
FFF,2013J,504076,3,80.33333333333333,38.25,95
FFF,2013J,504105,3,65.66666666666667,33.25,94
FFF,2013J,504300,1,96.0,12.0,18
FFF,2013J,504321,3,80.33333333333333,39.5,95
FFF,2013J,504834,2,74.0,18.5,54
FFF,2013J,504956,1,68.0,8.5,-1
FFF,2013J,505047,3,60.0,30.5,99
FFF,2013J,505153,2,71.0,17.75,46
FFF,2013J,505410,3,64.33333333333333,29.5,96
FFF,2013J,506289,2,82.0,20.5,44
FFF,2013J,506309,3,77.0,37.5,72
FFF,2013J,506498,2,51.0,12.75,55
FFF,2013J,506550,3,76.33333333333333,37.5,90
FFF,2013J,506783,3,33.666666666666664,16.0,99
FFF,2013J,507010,3,70.0,34.5,99
FFF,2013J,507084,1,56.0,7.0,19
FFF,2013J,507941,3,97.66666666666667,48.75,96
FFF,2013J,508059,3,73.33333333333333,35.0,-1
FFF,2013J,508210,3,91.0,46.0,96
FFF,2013J,508274,3,90.66666666666667,45.25,94
FFF,2013J,508295,3,73.0,34.0,94
FFF,2013J,508326,2,60.0,15.0,47
FFF,2013J,508388,3,83.0,41.0,93
FFF,2013J,508627,2,58.5,21.25,99
FFF,2013J,508630,2,71.0,17.75,47
FFF,2013J,508804,3,65.33333333333333,30.75,93
FFF,2013J,508942,3,92.66666666666667,46.75,75
FFF,2013J,509940,2,62.0,15.5,44
FFF,2013J,510534,3,67.66666666666667,34.5,96
FFF,2013J,512123,2,71.0,17.75,46
FFF,2013J,512335,2,47.0,11.75,47
FFF,2013J,513228,3,64.66666666666667,34.0,-1
FFF,2013J,514558,3,65.0,28.75,103
FFF,2013J,514913,1,44.0,5.5,16
FFF,2013J,515285,3,92.0,46.0,100
FFF,2013J,515574,3,56.333333333333336,26.75,106
FFF,2013J,515833,3,85.33333333333333,43.75,95
FFF,2013J,515857,3,89.33333333333333,43.5,94
FFF,2013J,515859,2,59.0,14.75,46
FFF,2013J,515888,3,89.66666666666667,45.25,95
FFF,2013J,516095,3,61.666666666666664,31.5,96
FFF,2013J,516620,3,49.666666666666664,22.25,109
FFF,2013J,516770,2,68.0,17.0,46
FFF,2013J,517349,3,81.33333333333333,41.75,-1
FFF,2013J,517481,3,87.33333333333333,42.5,106
FFF,2013J,517731,3,67.0,33.75,101
FFF,2013J,518364,3,75.0,35.25,96
FFF,2013J,518544,3,79.33333333333333,39.75,95
FFF,2013J,518930,2,63.0,15.75,54
FFF,2013J,518937,3,78.66666666666667,39.0,106
FFF,2013J,520061,3,58.666666666666664,27.25,96
FFF,2013J,520249,1,46.0,5.75,48
FFF,2013J,521109,3,42.0,18.25,101
FFF,2013J,521255,2,69.0,17.25,47
FFF,2013J,521329,3,68.66666666666667,36.25,117
FFF,2013J,521788,2,79.0,19.75,54
FFF,2013J,522007,3,76.33333333333333,37.75,106
FFF,2013J,522082,3,64.66666666666667,30.75,104
FFF,2013J,522257,3,77.33333333333333,38.5,95
FFF,2013J,522428,1,84.0,10.5,-1
FFF,2013J,522740,3,61.0,30.25,95
FFF,2013J,522881,1,70.0,8.75,15
FFF,2013J,523599,3,72.66666666666667,35.75,-1
FFF,2013J,523680,3,87.0,43.75,94
FFF,2013J,523971,3,67.0,32.0,96
FFF,2013J,524384,2,71.0,17.75,45
FFF,2013J,524407,3,49.0,23.5,100
FFF,2013J,524845,3,71.0,33.5,103
FFF,2013J,524938,3,56.666666666666664,27.0,103
FFF,2013J,524974,3,76.66666666666667,38.5,95
FFF,2013J,524996,1,92.0,11.5,18
FFF,2013J,526601,3,87.33333333333333,43.75,94
FFF,2013J,527148,3,76.33333333333333,38.75,95
FFF,2013J,527494,3,92.66666666666667,46.5,90
FFF,2013J,527565,3,53.0,26.75,96
FFF,2013J,527619,3,87.0,44.5,96
FFF,2013J,527713,3,89.66666666666667,46.0,96
FFF,2013J,527775,1,58.0,7.25,19
FFF,2013J,528506,3,79.66666666666667,41.25,95
FFF,2013J,528559,3,66.0,33.25,96
FFF,2013J,529197,2,32.5,12.25,96
FFF,2013J,529201,3,62.0,29.25,96
FFF,2013J,529211,1,50.0,6.25,19
FFF,2013J,529309,3,79.66666666666667,40.5,95
FFF,2013J,529490,3,53.333333333333336,25.25,96
FFF,2013J,529684,3,76.0,38.0,96
FFF,2013J,529723,3,71.0,35.25,100
FFF,2013J,529862,3,93.33333333333333,46.25,96
FFF,2013J,530043,3,77.33333333333333,39.75,96
FFF,2013J,530159,3,37.333333333333336,19.0,96
FFF,2013J,530852,2,89.0,22.25,-1
FFF,2013J,530940,3,67.66666666666667,34.0,84
FFF,2013J,532121,3,75.66666666666667,35.75,102
FFF,2013J,532741,1,66.0,8.25,36
FFF,2013J,532895,2,87.0,21.75,46
